Unnamed: 0,date,S308.DS_FLOW_cmd
10665,2019-03-16,433043.87168448
10666,2019-03-17,286249.33891008
10667,2019-03-18,472189.08042432
10668,2019-03-19,25199.728126272
10669,2019-03-20,167835.082472064
10670,2019-03-21,283802.76336384
10671,2019-03-22,192056.18037984
10672,2019-03-23,139944.121244928
10673,2019-03-24,685041.1529472
10674,2019-03-25,555372.64899648
10675,2019-03-26,609197.31101376
10676,2019-03-27,641002.79311488
10677,2019-03-28,457509.62714688
10678,2019-03-29,663021.97303104
10679,2019-03-30,259337.00790144
10680,2019-03-31,-308268.51882624
10681,2019-04-01,-9615.0418967232
10682,2019-04-02,327841.12319616
10683,2019-04-03,-636109.6420224
10684,2019-04-04,129913.161505344
10685,2019-04-05,140188.778799552
10686,2019-04-06,-484421.95815552
10687,2019-04-07,-77801.102370432
10688,2019-04-08,120126.859320384
10689,2019-04-09,-185939.74151424
10690,2019-04-10,-364539.75638976
10691,2019-04-11,-8220.4938353664
10692,2019-04-12,288695.91445632
10693,2019-04-13,227286.868245696
10694,2019-04-14,157070.150068608
10695,2019-04-15,-66302.197303104
10696,2019-04-16,-55292.607345024
10697,2019-04-17,160006.040724096
10698,2019-04-18,325394.54764992
10699,2019-04-19,-10691.5351370688
10700,2019-04-20,-354753.4542048
10701,2019-04-21,0.0
10702,2019-04-22,-152176.998976128
10703,2019-04-23,271569.88563264
10704,2019-04-24,337627.42538112
10705,2019-04-25,179578.645094016
10706,2019-04-26,293589.0655488
10707,2019-04-27,-157559.465177856
10708,2019-04-28,264230.15899392
10709,2019-04-29,43304.387168448
10710,2019-04-30,604304.15992128
10711,2019-05-01,130647.134169216
10712,2019-05-02,731526.08832576
10713,2019-05-03,0.0
10714,2019-05-04,0.0
10715,2019-05-05,0.0
10716,2019-05-06,0.0
10717,2019-05-07,0.0
10718,2019-05-08,0.0
10719,2019-05-09,0.0
10720,2019-05-10,0.0
10721,2019-05-11,0.0
10722,2019-05-12,0.0
10723,2019-05-13,-349860.30311232
10724,2019-05-14,-283802.76336384
10725,2019-05-15,78290.41747968
10726,2019-05-16,193034.810598336
10727,2019-05-17,239275.088422272
10728,2019-05-18,206735.63365728
10729,2019-05-19,-140433.436354176
10730,2019-05-20,-296035.64109504
10731,2019-05-21,59941.10088288
10732,2019-05-22,23976.440353152
10733,2019-05-23,111808.502463168
10734,2019-05-24,99575.624731968
10735,2019-05-25,161963.301161088
10736,2019-05-26,281356.1878176
10737,2019-05-27,-30092.879218752
10738,2019-05-28,-87098.089446144
10739,2019-05-29,-220.1917991616
10740,2019-05-30,-96150.418967232
10741,2019-05-31,-6948.2745513216
10742,2019-06-01,189609.6048336
10743,2019-06-02,-61653.703765248
10744,2019-06-03,58717.81310976
10745,2019-06-04,0.0
10746,2019-06-05,0.0
10747,2019-06-06,0.0
10748,2019-06-07,0.0
10749,2019-06-08,0.0
10750,2019-06-09,0.0
10751,2019-06-10,0.0
10752,2019-06-11,0.0
10753,2019-06-12,0.0
10754,2019-06-13,0.0
10755,2019-06-14,0.0
10756,2019-06-15,0.0
10757,2019-06-16,0.0
10758,2019-06-17,0.0
10759,2019-06-18,0.0
10760,2019-06-19,0.0
10761,2019-06-20,0.0
10762,2019-06-21,0.0
10763,2019-06-22,0.0
10764,2019-06-23,0.0
10765,2019-06-24,0.0
10766,2019-06-25,0.0
10767,2019-06-26,0.0
10768,2019-06-27,0.0
10769,2019-06-28,0.0
10770,2019-06-29,0.0
10771,2019-06-30,0.0
10772,2019-07-01,0.0
10773,2019-07-02,0.0
10774,2019-07-03,0.0
10775,2019-07-04,0.0
10776,2019-07-05,0.0
10777,2019-07-06,0.0
10778,2019-07-07,0.0
10779,2019-07-08,0.0
10780,2019-07-09,0.0
10781,2019-07-10,0.0
10782,2019-07-11,0.0
10783,2019-07-12,0.0
10784,2019-07-13,0.0
10785,2019-07-14,0.0
10786,2019-07-15,0.0
10787,2019-07-16,0.0
10788,2019-07-17,0.0
10789,2019-07-18,0.0
10790,2019-07-19,0.0
10791,2019-07-20,0.0
10792,2019-07-21,0.0
10793,2019-07-22,0.0
10794,2019-07-23,0.0
10795,2019-07-24,0.0
10796,2019-07-25,0.0
10797,2019-07-26,0.0
10798,2019-07-27,0.0
10799,2019-07-28,0.0
10800,2019-07-29,0.0
10801,2019-07-30,-1455712.4500128
10802,2019-07-31,0.0
10803,2019-08-01,-675254.85076224
10804,2019-08-02,-748652.11714944
10805,2019-08-03,-1110745.29799296
10806,2019-08-04,-2108948.12085888
10807,2019-08-05,-1832485.08413376
10808,2019-08-06,-1734622.06228416
10809,2019-08-07,0.0
10810,2019-08-08,-951717.88748736
10811,2019-08-09,0.0
10812,2019-08-10,-954164.4630336
10813,2019-08-11,0.0
10814,2019-08-12,-1362742.57925568
10815,2019-08-13,0.0
10816,2019-08-14,-1044687.75824448
10817,2019-08-15,-1646545.34261952
10818,2019-08-16,-1186589.1399264
10819,2019-08-17,-802476.77916672
10820,2019-08-18,-31071.509437248
10821,2019-08-19,-1568254.92513984
10822,2019-08-20,0.0
10823,2019-08-21,0.0
10824,2019-08-22,0.0
10825,2019-08-23,0.0
10826,2019-08-24,0.0
10827,2019-08-25,0.0
10828,2019-08-26,0.0
10829,2019-08-27,0.0
10830,2019-08-28,0.0
10831,2019-08-29,0.0
10832,2019-08-30,0.0
10833,2019-08-31,0.0
10834,2019-09-01,0.0
10835,2019-09-02,0.0
10836,2019-09-03,0.0
10837,2019-09-04,0.0
10838,2019-09-05,0.0
10839,2019-09-06,-354753.4542048
10840,2019-09-07,0.0
10841,2019-09-08,0.0
10842,2019-09-09,0.0
10843,2019-09-10,0.0
10844,2019-09-11,0.0
10845,2019-09-12,0.0
10846,2019-09-13,0.0
10847,2019-09-14,0.0
10848,2019-09-15,0.0
10849,2019-09-16,0.0
10850,2019-09-17,0.0
10851,2019-09-18,0.0
10852,2019-09-19,0.0
10853,2019-09-20,0.0
10854,2019-09-21,0.0
10855,2019-09-22,0.0
10856,2019-09-23,0.0
10857,2019-09-24,0.0
10858,2019-09-25,0.0
10859,2019-09-26,0.0
10860,2019-09-27,0.0
10861,2019-09-28,0.0
10862,2019-09-29,0.0
10863,2019-09-30,0.0
10864,2019-10-01,0.0
10865,2019-10-02,0.0
10866,2019-10-03,0.0
10867,2019-10-04,0.0
10868,2019-10-05,0.0
10869,2019-10-06,0.0
10870,2019-10-07,0.0
10871,2019-10-08,0.0
10872,2019-10-09,0.0
10873,2019-10-10,0.0
10874,2019-10-11,0.0
10875,2019-10-12,0.0
10876,2019-10-13,0.0
10877,2019-10-14,0.0
10878,2019-10-15,0.0
10879,2019-10-16,0.0
10880,2019-10-17,0.0
10881,2019-10-18,0.0
10882,2019-10-19,0.0
10883,2019-10-20,0.0
10884,2019-10-21,0.0
10885,2019-10-22,0.0
10886,2019-10-23,0.0
10887,2019-10-24,-457509.62714688
10888,2019-10-25,0.0
10889,2019-10-26,-582284.98000512
10890,2019-10-27,-1538896.01858496
10891,2019-10-28,-748652.11714944
10892,2019-10-29,0.0
10893,2019-10-30,0.0
10894,2019-10-31,0.0
10895,2019-11-01,0.0
10896,2019-11-02,0.0
10897,2019-11-03,-1030008.30496704
10898,2019-11-04,0.0
10899,2019-11-05,-183248.508413376
10900,2019-11-06,-462402.77823936
10901,2019-11-07,0.0
10902,2019-11-08,77311.787261184
10903,2019-11-09,0.0
10904,2019-11-10,-486868.53370176
10905,2019-11-11,269123.3100864
10906,2019-11-12,0.0
10907,2019-11-13,234626.594884416
10908,2019-11-14,0.0
10909,2019-11-15,579838.40445888
10910,2019-11-16,131625.764387712
10911,2019-11-17,121839.462202752
10912,2019-11-18,313161.66991872
10913,2019-11-19,398791.81403712
10914,2019-11-20,53824.66201728
10915,2019-11-21,604304.15992128
10916,2019-11-22,648342.5197536
10917,2019-11-23,269123.3100864
10918,2019-11-24,116212.3384464
10919,2019-11-25,77311.787261184
10920,2019-11-26,-215298.64806912
10921,2019-11-27,15193.2341421504
10922,2019-11-28,-13162.5764387712
10923,2019-11-29,115723.023337152
10924,2019-11-30,137742.203253312
10925,2019-12-01,198172.61924544
10926,2019-12-02,423257.56949952
10927,2019-12-03,-254443.85680896
10928,2019-12-04,50154.79869792
10929,2019-12-05,204533.715665664
10930,2019-12-06,-73152.608832576
10931,2019-12-07,-170770.973127552
10932,2019-12-08,-42081.099395328
10933,2019-12-09,-69727.40306784
10934,2019-12-10,-31316.166991872
10935,2019-12-11,-1419.0138168192
10936,2019-12-12,-1269772.70849856
10937,2019-12-13,-3645397.5638976
10938,2019-12-14,-3058219.4328
10939,2019-12-15,-1707709.73127552
10940,2019-12-16,-746205.5416032
10941,2019-12-17,-851408.29009152
10942,2019-12-18,-731526.08832576
10943,2019-12-19,-665468.54857728
10944,2019-12-20,-74131.239051072
10945,2019-12-21,-349860.30311232
10946,2019-12-22,-349860.30311232
10947,2019-12-23,-256890.4323552
10948,2019-12-24,-594517.85773632
10949,2019-12-25,-455063.05160064
10950,2019-12-26,-291142.49000256
10951,2019-12-27,-349860.30311232
10952,2019-12-28,-2011085.09900928
10953,2019-12-29,-3841123.6075968
10954,2019-12-30,-3205013.9655744
10955,2019-12-31,-1993959.0701856
10956,2020-01-01,-1443479.5722816
10957,2020-01-02,-973737.06740352
10958,2020-01-03,-856301.441184
10959,2020-01-04,-574945.2533664
10960,2020-01-05,-1047134.33379072
10961,2020-01-06,-423257.56949952
10962,2020-01-07,-140433.436354176
10963,2020-01-08,-354753.4542048
10964,2020-01-09,156336.177404736
10965,2020-01-10,1154783.65782528
10966,2020-01-11,1010435.70059712
10967,2020-01-12,829389.11017536
10968,2020-01-13,1707709.73127552
10969,2020-01-14,-195481.386144576
10970,2020-01-15,-352306.87865856
10971,2020-01-16,-300928.79218752
10972,2020-01-17,-224350.977590208
10973,2020-01-18,648342.5197536
10974,2020-01-19,-3645.3975638976
10975,2020-01-20,7608.8499488064
10976,2020-01-21,327841.12319616
10977,2020-01-22,142635.354345792
10978,2020-01-23,161718.643606464
10979,2020-01-24,-85630.1441184
10980,2020-01-25,-376772.63412096
10981,2020-01-26,-415917.8428608
10982,2020-01-27,-128689.873732224
10983,2020-01-28,-44527.674941568
10984,2020-01-29,18691.8371732736
10985,2020-01-30,-428150.720592
10986,2020-01-31,-271569.88563264
10987,2020-02-01,-354753.4542048
10988,2020-02-02,-518674.01580288
10989,2020-02-03,-254443.85680896
10990,2020-02-04,-227286.868245696
10991,2020-02-05,-38655.893630592
10992,2020-02-06,-221170.429380096
10993,2020-02-07,-587178.1310976
10994,2020-02-08,-511334.28916416
10995,2020-02-09,-291142.49000256
10996,2020-02-10,94682.473639488
10997,2020-02-11,6801.4800185472
10998,2020-02-12,371879.48302848
10999,2020-02-13,-13921.0148581056
11000,2020-02-14,-158782.752950976
11001,2020-02-15,-222883.032262464
11002,2020-02-16,-107649.32403456
11003,2020-02-17,-147528.505438272
11004,2020-02-18,-109606.584471552
11005,2020-02-19,-18129.1247976384
11006,2020-02-20,12893.4531286848
11007,2020-02-21,-423257.56949952
11008,2020-02-22,184471.796186496
11009,2020-02-23,242700.294187008
11010,2020-02-24,-21921.3168943104
11011,2020-02-25,18300.3850858752
11012,2020-02-26,20135.3167455552
11013,2020-02-27,337627.42538112
11014,2020-02-28,29358.90655488
11015,2020-02-29,110340.557135424
11016,2020-03-01,164654.534261952
11017,2020-03-02,-86119.459227648
11018,2020-03-03,-45750.962714688
11019,2020-03-04,-76088.499488064
11020,2020-03-05,-112787.132681664
11021,2020-03-06,-192300.837934464
11022,2020-03-07,53335.346908032
11023,2020-03-08,132359.737051584
11024,2020-03-09,357200.02975104
11025,2020-03-10,291142.49000256
11026,2020-03-11,241232.348859264
11027,2020-03-12,107893.981589184
11028,2020-03-13,192790.153043712
11029,2020-03-14,332734.27428864
11030,2020-03-15,10104.3570059712
11031,2020-03-16,-2177.4522361536
11032,2020-03-17,271569.88563264
11033,2020-03-18,190343.577497472
11034,2020-03-19,254443.85680896
11035,2020-03-20,118169.598883392
11036,2020-03-21,79024.390143552
11037,2020-03-22,56026.580008896
11038,2020-03-23,113031.790236288
11039,2020-03-24,137008.23058944
11040,2020-03-25,172238.918455296
11041,2020-03-26,-89300.00743776
11042,2020-03-27,146794.5327744
11043,2020-03-28,-20110.8509900928
11044,2020-03-29,-78045.759925056
11045,2020-03-30,261783.58344768
11046,2020-03-31,489315.109248
11047,2020-04-01,-194747.413480704
11048,2020-04-02,340074.00092736
11049,2020-04-03,298482.21664128
11050,2020-04-04,161229.328497216
11051,2020-04-05,-99330.967177344
11052,2020-04-06,205023.030774912
11053,2020-04-07,127221.92840448
11054,2020-04-08,256890.4323552
11055,2020-04-09,205512.34588416
11056,2020-04-10,-20379.9743001792
11057,2020-04-11,391452.0873984
11058,2020-04-12,205757.003438784
11059,2020-04-13,423257.56949952
11060,2020-04-14,437937.02277696
11061,2020-04-15,555372.64899648
11062,2020-04-16,264230.15899392
11063,2020-04-17,389005.51185216
11064,2020-04-18,-511334.28916416
11065,2020-04-19,-381665.78521344
11066,2020-04-20,-521120.59134912
11067,2020-04-21,-709506.9084096
11068,2020-04-22,-247104.13017024
11069,2020-04-23,234381.937329792
11070,2020-04-24,-135784.94281632
11071,2020-04-25,-60185.758437504
11072,2020-04-26,-212852.07252288
11073,2020-04-27,-264230.15899392
11074,2020-04-28,105202.74848832
11075,2020-04-29,112053.160017792
11076,2020-04-30,113521.105345536
11077,2020-05-01,-234137.279775168
11078,2020-05-02,-32050.139655744
11079,2020-05-03,5064.4113807168
11080,2020-05-04,38655.893630592
11081,2020-05-05,-24098.769130464
11082,2020-05-06,118903.571547264
11083,2020-05-07,-308268.51882624
11084,2020-05-08,221170.429380096
11085,2020-05-09,-15315.5629194624
11086,2020-05-10,-291142.49000256
11087,2020-05-11,-13040.2476614592
11088,2020-05-12,156825.492513984
11089,2020-05-13,93214.528311744
11090,2020-05-14,300928.79218752
11091,2020-05-15,374326.05857472
11092,2020-05-16,-66057.53974848
11093,2020-05-17,-8930.000743776
11094,2020-05-18,12697.7270849856
11095,2020-05-19,-381665.78521344
11096,2020-05-20,-222638.37470784
11097,2020-05-21,2911.4249000256
11098,2020-05-22,-61409.046210624
11099,2020-05-23,-231935.361783552
11100,2020-05-24,-408578.11622208
11101,2020-05-25,-866087.74336896
11102,2020-05-26,-1233074.07530496
11103,2020-05-27,-1034901.45605952
11104,2020-05-28,-665468.54857728
11105,2020-05-29,-912572.67874752
11106,2020-05-30,-616537.03765248
11107,2020-05-31,-667915.12412352
11108,2020-06-01,-540693.19571904
11109,2020-06-02,-393898.66294464
11110,2020-06-03,-2495507.0571648
11111,2020-06-04,-2764630.3672512
11112,2020-06-05,-2667745.9756201
11113,2020-06-06,-2570861.58398899
11114,2020-06-07,-2473977.19235789
11115,2020-06-08,-2377092.80072678
11116,2020-06-09,-2280208.40909568
11117,2020-06-10,-1406780.939088
11118,2020-06-11,-1044687.75824448
11119,2020-06-12,-567605.52672768
11120,2020-06-13,-310715.09437248
11121,2020-06-14,-379219.2096672
11122,2020-06-15,-579838.40445888
11123,2020-06-16,-352306.87865856
11124,2020-06-17,-293589.0655488
11125,2020-06-18,-494208.26034048
11126,2020-06-19,-978630.218496
11127,2020-06-20,-1213501.47093504
11128,2020-06-21,-1365189.15480192
11129,2020-06-22,-861194.59227648
11130,2020-06-23,-1184142.56438016
11131,2020-06-24,-1069153.51370688
11132,2020-06-25,-428150.720592
11133,2020-06-26,-481975.38260928
11134,2020-06-27,-415917.8428608
11135,2020-06-28,-606750.73546752
11136,2020-06-29,-99086.30962272
11137,2020-06-30,-291142.49000256
11138,2020-07-01,-259337.00790144
11139,2020-07-02,-136518.915480192
11140,2020-07-03,-243189.609296256
11141,2020-07-04,-366986.331936
11142,2020-07-05,-376772.63412096
11143,2020-07-06,-846515.13899904
11144,2020-07-07,-1159676.80891776
11145,2020-07-08,-1198822.0176576
11146,2020-07-09,-707060.33286336
11147,2020-07-10,-650789.09529984
11148,2020-07-11,-736419.23941824
11149,2020-07-12,-738865.81496448
11150,2020-07-13,-790243.90143552
11151,2020-07-14,-675254.85076224
11152,2020-07-15,-516227.44025664
11153,2020-07-16,-631216.49092992
11154,2020-07-17,-464849.3537856
11155,2020-07-18,-660575.3974848
11156,2020-07-19,-650789.09529984
11157,2020-07-20,-406131.54067584
11158,2020-07-21,-606750.73546752
11159,2020-07-22,-389005.51185216
11160,2020-07-23,-733972.663872
11161,2020-07-24,-499101.41143296
11162,2020-07-25,-440383.5983232
11163,2020-07-26,-496654.83588672
11164,2020-07-27,-770671.2970656
11165,2020-07-28,-1289345.31286848
11166,2020-07-29,-895446.64992384
11167,2020-07-30,-641002.79311488
11168,2020-07-31,-247104.13017024
11169,2020-08-01,10079.8912505088
11170,2020-08-02,41836.441840704
11171,2020-08-03,-49420.826034048
11172,2020-08-04,-140922.751463424
11173,2020-08-05,114255.078009408
11174,2020-08-06,-2189685.1138848
11175,2020-08-07,-1426353.54345792
11176,2020-08-08,-897893.22547008
11177,2020-08-09,-601857.58437504
11178,2020-08-10,-601857.58437504
11179,2020-08-11,-474635.65597056
11180,2020-08-12,-379219.2096672
11181,2020-08-13,42325.756949952
11182,2020-08-14,119637.544211136
11183,2020-08-15,-139210.148581056
11184,2020-08-16,-296035.64109504
11185,2020-08-17,-359646.60529728
11186,2020-08-18,-491761.68479424
11187,2020-08-19,-335180.84983488
11188,2020-08-20,-393898.66294464
11189,2020-08-21,-347413.72756608
11190,2020-08-22,0.0
11191,2020-08-23,0.0
11192,2020-08-24,0.0
11193,2020-08-25,0.0
11194,2020-08-26,0.0
11195,2020-08-27,0.0
11196,2020-08-28,0.0
11197,2020-08-29,0.0
11198,2020-08-30,0.0
11199,2020-08-31,0.0
11200,2020-09-01,0.0
11201,2020-09-02,0.0
11202,2020-09-03,0.0
11203,2020-09-04,0.0
11204,2020-09-05,0.0
11205,2020-09-06,0.0
11206,2020-09-07,0.0
11207,2020-09-08,0.0
11208,2020-09-09,0.0
11209,2020-09-10,0.0
11210,2020-09-11,0.0
11211,2020-09-12,0.0
11212,2020-09-13,0.0
11213,2020-09-14,0.0
11214,2020-09-15,0.0
11215,2020-09-16,0.0
11216,2020-09-17,0.0
11217,2020-09-18,0.0
11218,2020-09-19,0.0
11219,2020-09-20,0.0
11220,2020-09-21,0.0
11221,2020-09-22,0.0
11222,2020-09-23,0.0
11223,2020-09-24,0.0
11224,2020-09-25,0.0
11225,2020-09-26,0.0
11226,2020-09-27,0.0
11227,2020-09-28,0.0
11228,2020-09-29,0.0
11229,2020-09-30,0.0
11230,2020-10-01,0.0
11231,2020-10-02,0.0
11232,2020-10-03,0.0
11233,2020-10-04,0.0
11234,2020-10-05,0.0
11235,2020-10-06,0.0
11236,2020-10-07,0.0
11237,2020-10-08,0.0
11238,2020-10-09,0.0
11239,2020-10-10,0.0
11240,2020-10-11,0.0
11241,2020-10-12,0.0
11242,2020-10-13,0.0
11243,2020-10-14,313161.66991872
11244,2020-10-15,300928.79218752
11245,2020-10-16,604304.15992128
11246,2020-10-17,736419.23941824
11247,2020-10-18,802476.77916672
11248,2020-10-19,1125424.7512704
11249,2020-10-20,1668564.52253568
11250,2020-10-21,0.0
11251,2020-10-22,792690.47698176
11252,2020-10-23,0.0
11253,2020-10-24,2852707.08691584
11254,2020-10-25,4019723.62247232
11255,2020-10-26,4332885.29239104
11256,2020-10-27,3518175.63549312
11257,2020-10-28,3234372.87212928
11258,2020-10-29,3699222.22591488
11259,2020-10-30,3806871.54994944
11260,2020-10-31,2493060.48161856
11261,2020-11-01,4257041.4504576
11262,2020-11-02,2226383.7470784
11263,2020-11-03,1722389.18455296
11264,2020-11-04,2182345.38724608
11265,2020-11-05,3094918.0659936
11266,2020-11-06,4117586.64432192
11267,2020-11-07,4139605.82423808
11268,2020-11-08,1423906.96791168
11269,2020-11-09,0.0
11270,2020-11-10,0.0
11271,2020-11-11,0.0
11272,2020-11-12,1438586.42118912
11273,2020-11-13,3581786.59969536
11274,2020-11-14,3914520.873984
11275,2020-11-15,3992811.29146368
11276,2020-11-16,3921860.60062272
11277,2020-11-17,3523068.7865856
11278,2020-11-18,3669863.31936
11279,2020-11-19,3973238.68709376
11280,2020-11-20,4075994.86003584
11281,2020-11-21,3965898.96045504
11282,2020-11-22,3865589.3630592
11283,2020-11-23,3865589.3630592
11284,2020-11-24,3951219.5071776
11285,2020-11-25,3909627.72289152
11286,2020-11-26,3914520.873984
11287,2020-11-27,3907181.14734528
11288,2020-11-28,3941433.20499264
11289,2020-11-29,3992811.29146368
11290,2020-11-30,4034403.07574976
11291,2020-12-01,3914520.873984
11292,2020-12-02,3914520.873984
11293,2020-12-03,4063761.98230464
11294,2020-12-04,4134712.6731456
11295,2020-12-05,1252646.67967488
11296,2020-12-06,0.0
11297,2020-12-07,0.0
11298,2020-12-08,0.0
11299,2020-12-09,0.0
11300,2020-12-10,2916318.05111808
11301,2020-12-11,4758589.4374368
11302,2020-12-12,4665619.56667968
11303,2020-12-13,4298633.23474368
11304,2020-12-14,4411175.70987072
11305,2020-12-15,4374477.07667712
11306,2020-12-16,4800181.22172288
11307,2020-12-17,1482624.78102144
11308,2020-12-18,0.0
11309,2020-12-19,0.0
11310,2020-12-20,0.0
11311,2020-12-21,0.0
11312,2020-12-22,3112044.09481728
11313,2020-12-23,5624677.18080576
11314,2020-12-24,5519474.43231744
11315,2020-12-25,5137808.647104
11316,2020-12-26,5294389.48206336
11317,2020-12-27,5245457.97113856
11318,2020-12-28,5167167.55365888
11319,2020-12-29,1575594.65177856
11320,2020-12-30,0.0
11321,2020-12-31,0.0
11322,2021-01-01,0.0
11323,2021-01-02,2263082.380272
11324,2021-01-03,2862493.3891008
11325,2021-01-04,2798882.42489856
11326,2021-01-05,2828241.33145344
11327,2021-01-06,2666767.3454016
11328,2021-01-07,2656981.04321664
11329,2021-01-08,875874.04555392
11330,2021-01-09,0.0
11331,2021-01-10,0.0
11332,2021-01-11,0.0
11333,2021-01-12,0.0
11334,2021-01-13,0.0
11335,2021-01-14,0.0
11336,2021-01-15,0.0
11337,2021-01-16,0.0
11338,2021-01-17,0.0
11339,2021-01-18,0.0
11340,2021-01-19,0.0
11341,2021-01-20,0.0
11342,2021-01-21,0.0
11343,2021-01-22,0.0
11344,2021-01-23,0.0
11345,2021-01-24,0.0
11346,2021-01-25,0.0
11347,2021-01-26,0.0
11348,2021-01-27,0.0
11349,2021-01-28,0.0
11350,2021-01-29,0.0
11351,2021-01-30,0.0
11352,2021-01-31,0.0
11353,2021-02-01,437937.02277696
11354,2021-02-02,0.0
11355,2021-02-03,330287.6987424
11356,2021-02-04,447723.32496192
11357,2021-02-05,137008.23058944
11358,2021-02-06,0.0
11359,2021-02-07,0.0
11360,2021-02-08,0.0
11361,2021-02-09,0.0
11362,2021-02-10,0.0
11363,2021-02-11,702167.18177088
11364,2021-02-12,0.0
11365,2021-02-13,0.0
11366,2021-02-14,0.0
11367,2021-02-15,0.0
11368,2021-02-16,0.0
11369,2021-02-17,0.0
11370,2021-02-18,0.0
11371,2021-02-19,0.0
11372,2021-02-20,0.0
11373,2021-02-21,0.0
11374,2021-02-22,0.0
11375,2021-02-23,0.0
11376,2021-02-24,993309.67177344
11377,2021-02-25,614090.46210624
11378,2021-02-26,1037348.03160576
11379,2021-02-27,0.0
11380,2021-02-28,0.0
11381,2021-03-01,0.0
11382,2021-03-02,538246.6201728
11383,2021-03-03,391452.0873984
11384,2021-03-04,538246.6201728
11385,2021-03-05,0.0
11386,2021-03-06,428150.720592
11387,2021-03-07,1147443.93118656
11388,2021-03-08,1580487.80287104
11389,2021-03-09,2334033.07111296
11390,2021-03-10,2128520.7252288
11391,2021-03-11,1656331.64480448
11392,2021-03-12,959057.61412608
11393,2021-03-13,949271.31194112
11394,2021-03-14,1069153.51370688
11395,2021-03-15,1504643.9609376
11396,2021-03-16,2289994.71128064
11397,2021-03-17,2392750.88422272
11398,2021-03-18,2006191.9479168
11399,2021-03-19,1294238.46396096
11400,2021-03-20,792690.47698176
11401,2021-03-21,1189035.71547264
11402,2021-03-22,1602506.9827872
11403,2021-03-23,2544438.5680896
11404,2021-03-24,2510186.51044224
11405,2021-03-25,1783553.57320896
11406,2021-03-26,1176802.83774144
11407,2021-03-27,1171909.68664896
11408,2021-03-28,1382315.1836256
11409,2021-03-29,1211054.8953888
11410,2021-03-30,1189035.71547264
11411,2021-03-31,1634312.46488832
11412,2021-04-01,212852.07252288
11413,2021-04-02,352306.87865856
11414,2021-04-03,181046.59042176
11415,2021-04-04,0.0
11416,2021-04-05,190832.89260672
11417,2021-04-06,1110745.29799296
11418,2021-04-07,1066706.93816064
11419,2021-04-08,782904.1747968
11420,2021-04-09,97863.0218496
11421,2021-04-10,-107649.32403456
11422,2021-04-11,0.0
11423,2021-04-12,0.0
11424,2021-04-13,0.0
11425,2021-04-14,0.0
11426,2021-04-15,0.0
11427,2021-04-16,0.0
11428,2021-04-17,0.0
11429,2021-04-18,-606750.73546752
11430,2021-04-19,0.0
11431,2021-04-20,0.0
11432,2021-04-21,318054.8210112
11433,2021-04-22,0.0
11434,2021-04-23,0.0
11435,2021-04-24,185939.74151424
11436,2021-04-25,322947.97210368
11437,2021-04-26,14679.45327744
11438,2021-04-27,462402.77823936
11439,2021-04-28,557819.22454272
11440,2021-04-29,393898.66294464
11441,2021-04-30,949271.31194112
11442,2021-05-01,227531.52580032
11443,2021-05-02,0.0
11444,2021-05-03,139454.80613568
11445,2021-05-04,665468.54857728
11446,2021-05-05,543139.77126528
11447,2021-05-06,455063.05160064
11448,2021-05-07,349860.30311232
11449,2021-05-08,0.0
11450,2021-05-09,0.0
11451,2021-05-10,503994.56252544
11452,2021-05-11,474635.65597056
11453,2021-05-12,469742.50487808
11454,2021-05-13,335180.84983488
11455,2021-05-14,188386.31706048
11456,2021-05-15,80736.99302592
11457,2021-05-16,0.0
11458,2021-05-17,132115.07949696
11459,2021-05-18,227531.52580032
11460,2021-05-19,286249.33891008
11461,2021-05-20,349860.30311232
11462,2021-05-21,653235.67084608
11463,2021-05-22,234871.25243904
11464,2021-05-23,386558.93630592
11465,2021-05-24,327841.12319616
11466,2021-05-25,714400.05950208
11467,2021-05-26,653235.67084608
11468,2021-05-27,543139.77126528
11469,2021-05-28,291142.49000256
11470,2021-05-29,200619.19479168
11471,2021-05-30,0.0
11472,2021-05-31,24221.097907776
11473,2021-06-01,4648.493537856
11474,2021-06-02,0.0
11475,2021-06-03,0.0
11476,2021-06-04,-1039794.607152
11477,2021-06-05,-579838.40445888
11478,2021-06-06,-322947.97210368
11479,2021-06-07,-205512.34588416
11480,2021-06-08,0.0
11481,2021-06-09,0.0
11482,2021-06-10,0.0
11483,2021-06-11,0.0
11484,2021-06-12,190832.89260672
11485,2021-06-13,203065.77033792
11486,2021-06-14,102756.17294208
11487,2021-06-15,0.0
11488,2021-06-16,227531.52580032
11489,2021-06-17,127221.92840448
11490,2021-06-18,0.0
11491,2021-06-19,0.0
11492,2021-06-20,0.0
11493,2021-06-21,0.0
11494,2021-06-22,0.0
11495,2021-06-23,0.0
11496,2021-06-24,0.0
11497,2021-06-25,0.0
11498,2021-06-26,0.0
11499,2021-06-27,0.0
11500,2021-06-28,0.0
11501,2021-06-29,0.0
11502,2021-06-30,0.0
11503,2021-07-01,0.0
11504,2021-07-02,-464849.3537856
11505,2021-07-03,-3182994.78565824
11506,2021-07-04,-1294238.46396096
11507,2021-07-05,-579838.40445888
11508,2021-07-06,-1551128.89631616
11509,2021-07-07,-670361.69966976
11510,2021-07-08,-709506.9084096
11511,2021-07-09,-628769.91538368
11512,2021-07-10,-587178.1310976
11513,2021-07-11,-655682.24639232
11514,2021-07-12,-773117.87261184
11515,2021-07-13,-1316257.64387712
