Unnamed: 0,date,S65E_S_FLOW_cmd
9764,2016-09-26,12998044.2332866
9765,2016-09-27,12923179.0215716
9766,2016-09-28,12861598.7150728
9767,2016-09-29,12589441.651309
9768,2016-09-30,12469534.9837878
9769,2016-10-01,11080809.772231
9770,2016-10-02,10023057.3005696
9771,2016-10-03,9963067.26817584
9772,2016-10-04,9364463.6292773
9773,2016-10-05,9155917.5297158
9774,2016-10-06,9406520.26291716
9775,2016-10-07,8950233.9235434
9776,2016-10-08,9421615.63403747
9777,2016-10-09,9518793.61473412
9778,2016-10-10,10132639.4192857
9779,2016-10-11,9865155.31481532
9780,2016-10-12,9684965.02583474
9781,2016-10-13,8830400.65328857
9782,2016-10-14,8012632.77695785
9783,2016-10-15,7252628.54927386
9784,2016-10-16,7069893.82172519
9785,2016-10-17,5925728.30177059
9786,2016-10-18,6171486.8153904
9787,2016-10-19,5824366.67688987
9788,2016-10-20,5492292.97799871
9789,2016-10-21,5224441.88719636
9790,2016-10-22,5108890.12414744
9791,2016-10-23,4449171.02810383
9792,2016-10-24,4102956.1225554
9793,2016-10-25,3426477.98402005
9794,2016-10-26,3602509.09457201
9795,2016-10-27,3069620.47484548
9796,2016-10-28,2509892.92137669
9797,2016-10-29,2611009.88870279
9798,2016-10-30,2416433.73551032
9799,2016-10-31,2338461.37285165
9800,2016-11-01,2292832.73891428
9801,2016-11-02,2193134.785405
9802,2016-11-03,2198150.26527479
9803,2016-11-04,2200670.23808742
9804,2016-11-05,2212071.2801329
9805,2016-11-06,2210114.0196959
9806,2016-11-07,2201061.69017482
9807,2016-11-08,2106868.53164458
9808,2016-11-09,1983781.31591324
9809,2016-11-10,2085974.77647969
9810,2016-11-11,2098060.85967811
9811,2016-11-12,2074329.07687958
9812,2016-11-13,1990827.45348641
9813,2016-11-14,2003476.24906047
9814,2016-11-15,2067405.26808372
9815,2016-11-16,1965823.45140384
9816,2016-11-17,1957040.24519284
9817,2016-11-18,1947743.25811713
9818,2016-11-19,1955694.62864241
9819,2016-11-20,1986350.22023679
9820,2016-11-21,1980502.90468128
9821,2016-11-22,1976661.78107368
9822,2016-11-23,1961370.68390968
9823,2016-11-24,1955474.43684324
9824,2016-11-25,1953076.79280793
9825,2016-11-26,1962447.17715003
9826,2016-11-27,1918213.09127401
9827,2016-11-28,1935143.39405399
9828,2016-11-29,1928586.57159007
9829,2016-11-30,1921418.10523958
9830,2016-12-01,1928611.03734553
9831,2016-12-02,1956697.72461637
9832,2016-12-03,1903117.72015371
9833,2016-12-04,1805230.23254865
9834,2016-12-05,1846919.87985658
9835,2016-12-06,1838210.07091196
9836,2016-12-07,1779712.44960136
9837,2016-12-08,1917895.036453
9838,2016-12-09,1936073.09276156
9839,2016-12-10,1975829.94538796
9840,2016-12-11,1944366.98386332
9841,2016-12-12,2007464.16720084
9842,2016-12-13,1998534.16645707
9843,2016-12-14,1951021.66934909
9844,2016-12-15,1965774.51989292
9845,2016-12-16,1830699.083985
9846,2016-12-17,1797621.38259984
9847,2016-12-18,1789303.02574262
9848,2016-12-19,1861012.15500292
9849,2016-12-20,1930568.29778252
9850,2016-12-21,1988331.94642925
9851,2016-12-22,1972160.0820686
9852,2016-12-23,1845916.78388262
9853,2016-12-24,1830845.87851778
9854,2016-12-25,1825561.2753379
9855,2016-12-26,1747491.04965738
9856,2016-12-27,1572365.17205752
9857,2016-12-28,1412065.54226788
9858,2016-12-29,1374388.27885578
9859,2016-12-30,1353837.04426737
9860,2016-12-31,1257564.29652282
9861,2017-01-01,1237184.32222264
9862,2017-01-02,1226786.37615112
9863,2017-01-03,1224388.73211581
9864,2017-01-04,1190210.07173484
9865,2017-01-05,1052174.27941597
9866,2017-01-06,901489.691523053
9867,2017-01-07,981027.862531315
9868,2017-01-08,823443.931597997
9869,2017-01-09,932267.611894752
9870,2017-01-10,585220.870660608
9871,2017-01-11,1010876.08419544
9872,2017-01-12,1321248.65799145
9873,2017-01-13,1052663.59452522
9874,2017-01-14,921967.528845082
9875,2017-01-15,886810.238245613
9876,2017-01-16,978116.43763129
9877,2017-01-17,976134.711438835
9878,2017-01-18,892535.225023814
9879,2017-01-19,894125.49912887
9880,2017-01-20,892461.827757427
9881,2017-01-21,982153.287282586
9882,2017-01-22,998178.357110458
9883,2017-01-23,1147810.9175185
9884,2017-01-24,1028173.37330736
9885,2017-01-25,1141205.16354365
9886,2017-01-26,885024.238096858
9887,2017-01-27,893880.841574247
9888,2017-01-28,720247.375057594
9889,2017-01-29,996049.836385229
9890,2017-01-30,1071306.50018757
9891,2017-01-31,1073410.55515734
9892,2017-02-01,1019463.56436275
9893,2017-02-02,1130391.29962927
9894,2017-02-03,1152190.28774627
9895,2017-02-04,1611901.83288476
9896,2017-02-05,1721532.88311178
9897,2017-02-06,1628978.93019752
9898,2017-02-07,1512081.55059817
9899,2017-02-08,1311242.16400733
9900,2017-02-09,1172765.98809014
9901,2017-02-10,1202956.73033075
9902,2017-02-11,1070401.26723546
9903,2017-02-12,1066780.33542703
9904,2017-02-13,625100.05206432
9905,2017-02-14,0.0
9906,2017-02-15,0.0
9907,2017-02-16,0.0
9908,2017-02-17,0.0
9909,2017-02-18,0.0
9910,2017-02-19,0.0
9911,2017-02-20,0.0
9912,2017-02-21,7168.4663504832
9913,2017-02-22,0.0
9914,2017-02-23,0.0
9915,2017-02-24,0.0
9916,2017-02-25,0.0
9917,2017-02-26,0.0
9918,2017-02-27,0.0
9919,2017-02-28,0.0
9920,2017-03-01,0.0
9921,2017-03-02,0.0
9922,2017-03-03,0.0
9923,2017-03-04,0.0
9924,2017-03-05,0.0
9925,2017-03-06,0.0
9926,2017-03-07,0.0
9927,2017-03-08,0.0
9928,2017-03-09,366.986331936
9929,2017-03-10,0.0
9930,2017-03-11,0.0
9931,2017-03-12,0.0
9932,2017-03-13,0.0
9933,2017-03-14,0.0
9934,2017-03-15,0.0
9935,2017-03-16,0.0
9936,2017-03-17,0.0
9937,2017-03-18,0.0
9938,2017-03-19,0.0
9939,2017-03-20,0.0
9940,2017-03-21,0.0
9941,2017-03-22,0.0
9942,2017-03-23,0.0
9943,2017-03-24,0.0
9944,2017-03-25,0.0
9945,2017-03-26,0.0
9946,2017-03-27,0.0
9947,2017-03-28,0.0
9948,2017-03-29,0.0
9949,2017-03-30,0.0
9950,2017-03-31,0.0
9951,2017-04-01,0.0
9952,2017-04-02,0.0
9953,2017-04-03,0.0
9954,2017-04-04,0.0
9955,2017-04-05,0.0
9956,2017-04-06,0.0
9957,2017-04-07,0.0
9958,2017-04-08,0.0
9959,2017-04-09,0.0
9960,2017-04-10,0.0
9961,2017-04-11,217304.840017037
9962,2017-04-12,0.0
9963,2017-04-13,0.0
9964,2017-04-14,0.0
9965,2017-04-15,0.0
9966,2017-04-16,0.0
9967,2017-04-17,0.0
9968,2017-04-18,0.0
9969,2017-04-19,0.0
9970,2017-04-20,0.0
9971,2017-04-21,0.0
9972,2017-04-22,0.0
9973,2017-04-23,0.0
9974,2017-04-24,0.0
9975,2017-04-25,0.0
9976,2017-04-26,0.0
9977,2017-04-27,0.0
9978,2017-04-28,0.0
9979,2017-04-29,0.0
9980,2017-04-30,0.0
9981,2017-05-01,0.0
9982,2017-05-02,0.0
9983,2017-05-03,0.0
9984,2017-05-04,0.0
9985,2017-05-05,0.0
9986,2017-05-06,0.0
9987,2017-05-07,0.0
9988,2017-05-08,0.0
9989,2017-05-09,0.0
9990,2017-05-10,0.0
9991,2017-05-11,0.0
9992,2017-05-12,0.0
9993,2017-05-13,0.0
9994,2017-05-14,0.0
9995,2017-05-15,0.0
9996,2017-05-16,0.0
9997,2017-05-17,0.0
9998,2017-05-18,0.0
9999,2017-05-19,0.0
10000,2017-05-20,0.0
10001,2017-05-21,0.0
10002,2017-05-22,0.0
10003,2017-05-23,0.0
10004,2017-05-24,0.0
10005,2017-05-25,0.0
10006,2017-05-26,0.0
10007,2017-05-27,0.0
10008,2017-05-28,0.0
10009,2017-05-29,0.0
10010,2017-05-30,0.0
10011,2017-05-31,0.0
10012,2017-06-01,0.0
10013,2017-06-02,0.0
10014,2017-06-03,0.0
10015,2017-06-04,0.0
10016,2017-06-05,13945.480613568
10017,2017-06-06,0.0
10018,2017-06-07,0.0
10019,2017-06-08,0.0
10020,2017-06-09,0.0
10021,2017-06-10,0.0
10022,2017-06-11,0.0
10023,2017-06-12,0.0
10024,2017-06-13,0.0
10025,2017-06-14,0.0
10026,2017-06-15,0.0
10027,2017-06-16,0.0
10028,2017-06-17,0.0
10029,2017-06-18,0.0
10030,2017-06-19,0.0
10031,2017-06-20,0.0
10032,2017-06-21,0.0
10033,2017-06-22,0.0
10034,2017-06-23,0.0
10035,2017-06-24,0.0
10036,2017-06-25,0.0
10037,2017-06-26,0.0
10038,2017-06-27,0.0
10039,2017-06-28,0.0
10040,2017-06-29,0.0
10041,2017-06-30,0.0
10042,2017-07-01,0.0
10043,2017-07-02,0.0
10044,2017-07-03,0.0
10045,2017-07-04,0.0
10046,2017-07-05,0.0
10047,2017-07-06,0.0
10048,2017-07-07,0.0
10049,2017-07-08,0.0
10050,2017-07-09,0.0
10051,2017-07-10,0.0
10052,2017-07-11,0.0
10053,2017-07-12,0.0
10054,2017-07-13,0.0
10055,2017-07-14,0.0
10056,2017-07-15,0.0
10057,2017-07-16,0.0
10058,2017-07-17,0.0
10059,2017-07-18,0.0
10060,2017-07-19,0.0
10061,2017-07-20,0.0
10062,2017-07-21,0.0
10063,2017-07-22,0.0
10064,2017-07-23,0.0
10065,2017-07-24,0.0
10066,2017-07-25,0.0
10067,2017-07-26,0.0
10068,2017-07-27,0.0
10069,2017-07-28,0.0
10070,2017-07-29,0.0
10071,2017-07-30,0.0
10072,2017-07-31,0.0
10073,2017-08-01,0.0
10074,2017-08-02,0.0
10075,2017-08-03,925221.474321581
10076,2017-08-04,559018.046560378
10077,2017-08-05,0.0
10078,2017-08-06,0.0
10079,2017-08-07,0.0
10080,2017-08-08,0.0
10081,2017-08-09,0.0
10082,2017-08-10,0.0
10083,2017-08-11,0.0
10084,2017-08-12,0.0
10085,2017-08-13,0.0
10086,2017-08-14,0.0
10087,2017-08-15,146.7945327744
10088,2017-08-16,0.0
10089,2017-08-17,0.0
10090,2017-08-18,0.0
10091,2017-08-19,0.0
10092,2017-08-20,0.0
10093,2017-08-21,0.0
10094,2017-08-22,0.0
10095,2017-08-23,0.0
10096,2017-08-24,0.0
10097,2017-08-25,0.0
10098,2017-08-26,0.0
10099,2017-08-27,0.0
10100,2017-08-28,0.0
10101,2017-08-29,0.0
10102,2017-08-30,0.0
10103,2017-08-31,0.0
10104,2017-09-01,0.0
10105,2017-09-02,0.0
10106,2017-09-03,0.0
10107,2017-09-04,0.0
10108,2017-09-05,0.0
10109,2017-09-06,0.0
10110,2017-09-07,8758.7404555392
10111,2017-09-08,0.0
10112,2017-09-09,48.9315109248
10113,2017-09-10,271251.830811629
10114,2017-09-11,2488827.90592356
10115,2017-09-12,6316837.86859252
10116,2017-09-13,10412234.07271
10117,2017-09-14,17422602.7113952
10118,2017-09-15,19922758.2620979
10119,2017-09-16,19967188.0740176
10120,2017-09-17,19874536.2580815
10121,2017-09-18,18865348.3110129
10122,2017-09-19,17803852.5787658
10123,2017-09-20,16904246.7504133
10124,2017-09-21,16135239.1247192
10125,2017-09-22,16068300.8177741
10126,2017-09-23,17015223.4171908
10127,2017-09-24,17736791.9430434
10128,2017-09-25,17802849.4827918
10129,2017-09-26,17876246.749179
10130,2017-09-27,17925373.9861475
10131,2017-09-28,17834165.6497837
10132,2017-09-29,17818311.8402441
10133,2017-09-30,17632665.6877954
10134,2017-10-01,17516795.8699255
10135,2017-10-02,17535756.8304088
10136,2017-10-03,17491131.2924454
10137,2017-10-04,17408779.559559
10138,2017-10-05,18231954.3678469
10139,2017-10-06,18357806.2139455
10140,2017-10-07,15448167.3140686
10141,2017-10-08,13389692.0467287
10142,2017-10-09,11108627.3361918
10143,2017-10-10,8057918.89031875
10144,2017-10-11,8077173.43986766
10145,2017-10-12,9407205.30407011
10146,2017-10-13,7868553.94303978
10147,2017-10-14,6063323.71049113
10148,2017-10-15,5244797.39574108
10149,2017-10-16,4327429.42892293
10150,2017-10-17,4173466.42979804
10151,2017-10-18,4191742.34912845
10152,2017-10-19,4174102.53944006
10153,2017-10-20,3690487.9512148
10154,2017-10-21,3443041.30046809
10155,2017-10-22,3414440.83233254
10156,2017-10-23,3435285.65598651
10157,2017-10-24,3547387.74751523
10158,2017-10-25,3772007.84841552
10159,2017-10-26,2623878.87607601
10160,2017-10-27,2736739.40602406
10161,2017-10-28,4231572.59902124
10162,2017-10-29,6613436.22206319
10163,2017-10-30,6761013.65901239
10164,2017-10-31,7388951.73871035
10165,2017-11-01,7369623.79189505
10166,2017-11-02,6613656.41386236
10167,2017-11-03,6132390.53816149
10168,2017-11-04,5591599.4794206
10169,2017-11-05,4895108.35291699
10170,2017-11-06,4625666.98800958
10171,2017-11-07,4096570.56037972
10172,2017-11-08,4149856.97577683
10173,2017-11-09,4314315.78399508
10174,2017-11-10,4313483.94830936
10175,2017-11-11,4468694.70096282
10176,2017-11-12,4533528.95293818
10177,2017-11-13,4560685.94150145
10178,2017-11-14,4010500.032663
10179,2017-11-15,3594998.10764506
10180,2017-11-16,3371650.22602881
10181,2017-11-17,3087113.49000109
10182,2017-11-18,2921455.85976518
10183,2017-11-19,2826014.94770636
10184,2017-11-20,2823617.30367105
10185,2017-11-21,2989984.44081537
10186,2017-11-22,3282178.95830281
10187,2017-11-23,3280344.02664313
10188,2017-11-24,3224733.36447709
10189,2017-11-25,3080850.25660272
10190,2017-11-26,3075639.05068923
10191,2017-11-27,2943426.10817042
10192,2017-11-28,2789463.10904554
10193,2017-11-29,2658351.12552253
10194,2017-11-30,2494381.63241353
10195,2017-12-01,2359771.0458594
10196,2017-12-02,1886921.3900376
10197,2017-12-03,1644539.1506716
10198,2017-12-04,1144459.10902015
10199,2017-12-05,0.0
10200,2017-12-06,0.0
10201,2017-12-07,1003.0959739584
10202,2017-12-08,0.0
10203,2017-12-09,0.0
10204,2017-12-10,0.0
10205,2017-12-11,0.0
10206,2017-12-12,2422.1097907776
10207,2017-12-13,0.0
10208,2017-12-14,0.0
10209,2017-12-15,0.0
10210,2017-12-16,0.0
10211,2017-12-17,0.0
10212,2017-12-18,0.0
10213,2017-12-19,0.0
10214,2017-12-20,0.0
10215,2017-12-21,0.0
10216,2017-12-22,0.0
10217,2017-12-23,0.0
10218,2017-12-24,0.0
10219,2017-12-25,0.0
10220,2017-12-26,0.0
10221,2017-12-27,0.0
10222,2017-12-28,0.0
10223,2017-12-29,0.0
10224,2017-12-30,0.0
10225,2017-12-31,0.0
10226,2018-01-01,0.0
10227,2018-01-02,0.0
10228,2018-01-03,0.0
10229,2018-01-04,0.0
10230,2018-01-05,0.0
10231,2018-01-06,0.0
10232,2018-01-07,0.0
10233,2018-01-08,0.0
10234,2018-01-09,0.0
10235,2018-01-10,0.0
10236,2018-01-11,0.0
10237,2018-01-12,0.0
10238,2018-01-13,0.0
10239,2018-01-14,0.0
10240,2018-01-15,0.0
10241,2018-01-16,0.0
10242,2018-01-17,0.0
10243,2018-01-18,0.0
10244,2018-01-19,0.0
10245,2018-01-20,0.0
10246,2018-01-21,0.0
10247,2018-01-22,0.0
10248,2018-01-23,0.0
10249,2018-01-24,0.0
10250,2018-01-25,0.0
10251,2018-01-26,0.0
10252,2018-01-27,0.0
10253,2018-01-28,0.0
10254,2018-01-29,0.0
10255,2018-01-30,0.0
10256,2018-01-31,0.0
10257,2018-02-01,0.0
10258,2018-02-02,0.0
10259,2018-02-03,0.0
10260,2018-02-04,0.0
10261,2018-02-05,0.0
10262,2018-02-06,0.0
10263,2018-02-07,0.0
10264,2018-02-08,0.0
10265,2018-02-09,0.0
10266,2018-02-10,0.0
10267,2018-02-11,0.0
10268,2018-02-12,0.0
10269,2018-02-13,0.0
10270,2018-02-14,0.0
10271,2018-02-15,0.0
10272,2018-02-16,0.0
10273,2018-02-17,0.0
10274,2018-02-18,0.0
10275,2018-02-19,0.0
10276,2018-02-20,0.0
10277,2018-02-21,0.0
10278,2018-02-22,0.0
10279,2018-02-23,0.0
10280,2018-02-24,0.0
10281,2018-02-25,0.0
10282,2018-02-26,0.0
10283,2018-02-27,0.0
10284,2018-02-28,0.0
10285,2018-03-01,0.0
10286,2018-03-02,0.0
10287,2018-03-03,0.0
10288,2018-03-04,0.0
10289,2018-03-05,0.0
10290,2018-03-06,0.0
10291,2018-03-07,0.0
10292,2018-03-08,0.0
10293,2018-03-09,0.0
10294,2018-03-10,0.0
10295,2018-03-11,0.0
10296,2018-03-12,0.0
10297,2018-03-13,0.0
10298,2018-03-14,0.0
10299,2018-03-15,0.0
10300,2018-03-16,0.0
10301,2018-03-17,0.0
10302,2018-03-18,0.0
10303,2018-03-19,0.0
10304,2018-03-20,0.0
10305,2018-03-21,217769.689370822
10306,2018-03-22,505805.028429658
10307,2018-03-23,506392.206560755
10308,2018-03-24,508569.658796909
10309,2018-03-25,504997.658499398
10310,2018-03-26,509939.741102803
10311,2018-03-27,510844.974054912
10312,2018-03-28,513438.344133926
10313,2018-03-29,514539.303129734
10314,2018-03-30,516056.179968403
10315,2018-03-31,448628.557914029
10316,2018-04-01,369016.989639379
10317,2018-04-02,368429.811508282
10318,2018-04-03,365983.235962042
10319,2018-04-04,364711.016677997
10320,2018-04-05,367035.263446925
10321,2018-04-06,328403.835571795
10322,2018-04-07,263594.049351898
10323,2018-04-08,263447.254819123
10324,2018-04-09,261245.336827507
10325,2018-04-10,263618.51510736
10326,2018-04-11,181364.645242771
10327,2018-04-12,0.0
10328,2018-04-13,0.0
10329,2018-04-14,0.0
10330,2018-04-15,0.0
10331,2018-04-16,0.0
10332,2018-04-17,0.0
10333,2018-04-18,0.0
10334,2018-04-19,0.0
10335,2018-04-20,0.0
10336,2018-04-21,0.0
10337,2018-04-22,0.0
10338,2018-04-23,0.0
10339,2018-04-24,0.0
10340,2018-04-25,0.0
10341,2018-04-26,0.0
10342,2018-04-27,0.0
10343,2018-04-28,0.0
10344,2018-04-29,0.0
10345,2018-04-30,0.0
10346,2018-05-01,0.0
10347,2018-05-02,0.0
10348,2018-05-03,0.0
10349,2018-05-04,0.0
10350,2018-05-05,0.0
10351,2018-05-06,0.0
10352,2018-05-07,0.0
10353,2018-05-08,0.0
10354,2018-05-09,0.0
10355,2018-05-10,0.0
10356,2018-05-11,0.0
10357,2018-05-12,30728.9888607744
10358,2018-05-13,281429.585083987
10359,2018-05-14,1124666.31285107
10360,2018-05-15,92774.1447134208
10361,2018-05-16,90033.980101632
10362,2018-05-17,90009.5143461696
10363,2018-05-18,89422.336215072
10364,2018-05-19,88835.1580839744
10365,2018-05-20,88370.3087301888
10366,2018-05-21,87587.404555392
10367,2018-05-22,87293.8154898432
10368,2018-05-23,87807.5963545536
10369,2018-05-24,87929.9251318656
10370,2018-05-25,87562.9387999296
10371,2018-05-26,86877.8976469824
10372,2018-05-27,85581.2126074752
10373,2018-05-28,85776.9386511744
10374,2018-05-29,86315.1852713472
10375,2018-05-30,85776.9386511744
10376,2018-05-31,85874.801673024
10377,2018-06-01,85874.801673024
10378,2018-06-02,87416.1442671552
10379,2018-06-03,90376.5006781056
10380,2018-06-04,46533.8668894848
10381,2018-06-05,0.0
10382,2018-06-06,0.0
10383,2018-06-07,0.0
10384,2018-06-08,0.0
10385,2018-06-09,0.0
10386,2018-06-10,0.0
10387,2018-06-11,0.0
10388,2018-06-12,0.0
10389,2018-06-13,0.0
10390,2018-06-14,0.0
10391,2018-06-15,0.0
10392,2018-06-16,0.0
10393,2018-06-17,0.0
10394,2018-06-18,0.0
10395,2018-06-19,0.0
10396,2018-06-20,0.0
10397,2018-06-21,0.0
10398,2018-06-22,0.0
10399,2018-06-23,0.0
10400,2018-06-24,0.0
10401,2018-06-25,244.657554624
10402,2018-06-26,464.8493537856
10403,2018-06-27,1639.2056159808
10404,2018-06-28,0.0
10405,2018-06-29,0.0
10406,2018-06-30,0.0
10407,2018-07-01,0.0
10408,2018-07-02,0.0
10409,2018-07-03,0.0
10410,2018-07-04,0.0
10411,2018-07-05,0.0
10412,2018-07-06,0.0
10413,2018-07-07,0.0
10414,2018-07-08,0.0
10415,2018-07-09,0.0
10416,2018-07-10,0.0
10417,2018-07-11,0.0
10418,2018-07-12,0.0
10419,2018-07-13,0.0
10420,2018-07-14,0.0
10421,2018-07-15,0.0
10422,2018-07-16,0.0
10423,2018-07-17,0.0
10424,2018-07-18,0.0
10425,2018-07-19,0.0
10426,2018-07-20,0.0
10427,2018-07-21,0.0
10428,2018-07-22,0.0
10429,2018-07-23,0.0
10430,2018-07-24,0.0
10431,2018-07-25,0.0
10432,2018-07-26,0.0
10433,2018-07-27,0.0
10434,2018-07-28,0.0
10435,2018-07-29,0.0
10436,2018-07-30,0.0
10437,2018-07-31,0.0
10438,2018-08-01,0.0
10439,2018-08-02,0.0
10440,2018-08-03,0.0
10441,2018-08-04,0.0
10442,2018-08-05,0.0
10443,2018-08-06,0.0
10444,2018-08-07,0.0
10445,2018-08-08,0.0
10446,2018-08-09,0.0
10447,2018-08-10,0.0
10448,2018-08-11,0.0
10449,2018-08-12,0.0
10450,2018-08-13,0.0
10451,2018-08-14,0.0
10452,2018-08-15,0.0
10453,2018-08-16,0.0
10454,2018-08-17,0.0
10455,2018-08-18,0.0
10456,2018-08-19,0.0
10457,2018-08-20,0.0
10458,2018-08-21,0.0
10459,2018-08-22,0.0
10460,2018-08-23,0.0
10461,2018-08-24,0.0
10462,2018-08-25,0.0
10463,2018-08-26,0.0
10464,2018-08-27,0.0
10465,2018-08-28,0.0
10466,2018-08-29,147185.984861798
10467,2018-08-30,0.0
10468,2018-08-31,0.0
10469,2018-09-01,0.0
10470,2018-09-02,0.0
10471,2018-09-03,0.0
10472,2018-09-04,0.0
10473,2018-09-05,0.0
10474,2018-09-06,0.0
10475,2018-09-07,0.0
10476,2018-09-08,0.0
10477,2018-09-09,0.0
10478,2018-09-10,0.0
10479,2018-09-11,0.0
10480,2018-09-12,0.0
10481,2018-09-13,0.0
10482,2018-09-14,0.0
10483,2018-09-15,0.0
10484,2018-09-16,0.0
10485,2018-09-17,0.0
10486,2018-09-18,0.0
10487,2018-09-19,0.0
10488,2018-09-20,0.0
10489,2018-09-21,0.0
10490,2018-09-22,0.0
10491,2018-09-23,0.0
10492,2018-09-24,0.0
10493,2018-09-25,0.0
10494,2018-09-26,0.0
10495,2018-09-27,0.0
10496,2018-09-28,0.0
10497,2018-09-29,0.0
10498,2018-09-30,0.0
10499,2018-10-01,0.0
10500,2018-10-02,0.0
10501,2018-10-03,0.0
10502,2018-10-04,0.0
10503,2018-10-05,0.0
10504,2018-10-06,0.0
10505,2018-10-07,0.0
10506,2018-10-08,0.0
10507,2018-10-09,0.0
10508,2018-10-10,97.8630218496
10509,2018-10-11,0.0
10510,2018-10-12,0.0
10511,2018-10-13,0.0
10512,2018-10-14,0.0
10513,2018-10-15,0.0
10514,2018-10-16,0.0
10515,2018-10-17,0.0
10516,2018-10-18,0.0
10517,2018-10-19,0.0
10518,2018-10-20,0.0
10519,2018-10-21,0.0
10520,2018-10-22,2156167.02890131
10521,2018-10-23,2024492.33300268
10522,2018-10-24,0.0
10523,2018-10-25,464.8493537856
10524,2018-10-26,0.0
10525,2018-10-27,0.0
10526,2018-10-28,0.0
10527,2018-10-29,0.0
10528,2018-10-30,0.0
10529,2018-10-31,0.0
10530,2018-11-01,0.0
10531,2018-11-02,0.0
10532,2018-11-03,0.0
10533,2018-11-04,0.0
10534,2018-11-05,0.0
10535,2018-11-06,0.0
10536,2018-11-07,0.0
10537,2018-11-08,0.0
10538,2018-11-09,0.0
10539,2018-11-10,0.0
10540,2018-11-11,0.0
10541,2018-11-12,0.0
10542,2018-11-13,0.0
10543,2018-11-14,0.0
10544,2018-11-15,0.0
10545,2018-11-16,0.0
10546,2018-11-17,0.0
10547,2018-11-18,0.0
10548,2018-11-19,315534.848198573
10549,2018-11-20,0.0
10550,2018-11-21,0.0
10551,2018-11-22,0.0
10552,2018-11-23,0.0
10553,2018-11-24,0.0
10554,2018-11-25,0.0
10555,2018-11-26,0.0
10556,2018-11-27,0.0
10557,2018-11-28,0.0
10558,2018-11-29,0.0
10559,2018-11-30,0.0
10560,2018-12-01,0.0
10561,2018-12-02,0.0
10562,2018-12-03,0.0
10563,2018-12-04,0.0
10564,2018-12-05,0.0
10565,2018-12-06,0.0
10566,2018-12-07,0.0
10567,2018-12-08,0.0
10568,2018-12-09,0.0
10569,2018-12-10,0.0
10570,2018-12-11,46705.1271777216
10571,2018-12-12,166122.479589696
10572,2018-12-13,64614.0601761984
10573,2018-12-14,220411.990960762
10574,2018-12-15,436713.73500384
10575,2018-12-16,351719.700527462
10576,2018-12-17,226724.155870061
10577,2018-12-18,311962.847901062
10578,2018-12-19,353212.111610669
10579,2018-12-20,13138.1106833088
10580,2018-12-21,0.0
10581,2018-12-22,173829.192560352
10582,2018-12-23,213977.49727415
10583,2018-12-24,213953.031518688
10584,2018-12-25,213683.908208602
10585,2018-12-26,285466.434735283
10586,2018-12-27,286273.804665542
10587,2018-12-28,579618.212659718
10588,2018-12-29,714082.004681069
10589,2018-12-30,518404.892492794
10590,2018-12-31,414205.239978432
10591,2019-01-01,461913.463130112
10592,2019-01-02,537463.715998003
10593,2019-01-03,566773.691041958
10594,2019-01-04,570859.472204179
10595,2019-01-05,582113.719716883
10596,2019-01-06,541329.305361062
10597,2019-01-07,531078.153822317
10598,2019-01-08,529854.866049197
10599,2019-01-09,537047.798155142
10600,2019-01-10,697176.16765655
10601,2019-01-11,599900.323938048
10602,2019-01-12,592022.350679155
10603,2019-01-13,902884.23958441
10604,2019-01-14,782096.804866541
10605,2019-01-15,806415.765796166
10606,2019-01-16,742658.007061152
10607,2019-01-17,752493.240757037
10608,2019-01-18,709335.648121363
10609,2019-01-19,705616.853291078
10610,2019-01-20,818893.30108199
10611,2019-01-21,644868.382477939
10612,2019-01-22,1042730.49780749
10613,2019-01-23,1072016.00709598
10614,2019-01-24,1547777.08781781
10615,2019-01-25,1307058.51982326
10616,2019-01-26,1628367.28631096
10617,2019-01-27,3129219.05515188
10618,2019-01-28,2301077.69850511
10619,2019-01-29,2553001.58250144
10620,2019-01-30,2791616.09552623
10621,2019-01-31,2792350.0681901
10622,2019-02-01,2876536.73273622
10623,2019-02-02,3135653.5488385
10624,2019-02-03,3251890.35304036
10625,2019-02-04,3169954.53799678
10626,2019-02-05,3494272.59240636
10627,2019-02-06,3378182.58273727
10628,2019-02-07,3042781.54110323
10629,2019-02-08,2302692.43836563
10630,2019-02-09,2314436.00098758
10631,2019-02-10,2304478.43851438
10632,2019-02-11,2296502.60223364
10633,2019-02-12,2815176.61803652
10634,2019-02-13,4265384.27307028
10635,2019-02-14,4994830.77218173
10636,2019-02-15,4980151.31890429
10637,2019-02-16,4892833.03765899
10638,2019-02-17,4848770.21207121
10639,2019-02-18,4828218.97748279
10640,2019-02-19,4863865.58319151
10641,2019-02-20,4967649.31786301
10642,2019-02-21,4078441.43558208
10643,2019-02-22,2955781.31467893
10644,2019-02-23,2921651.58580888
10645,2019-02-24,2959108.65742182
10646,2019-02-25,2980662.98798419
10647,2019-02-26,2725264.9667122
10648,2019-02-27,2710120.66408097
10649,2019-02-28,2722451.40483402
10650,2019-03-01,2703098.99226326
10651,2019-03-02,2701606.58118006
10652,2019-03-03,2702683.0744204
10653,2019-03-04,2701239.59484812
10654,2019-03-05,2745644.94101238
10655,2019-03-06,2306655.89075053
10656,2019-03-07,752346.446224262
10657,2019-03-08,857989.578310906
10658,2019-03-09,851824.207934381
10659,2019-03-10,845830.097846093
